id,length,comment,sentiment
12506,136,ඔව් ඔව්. පරීක්ෂණයෙන් නම් සත පහක සෙතක් වෙන්නෑ. කේස් එක යට යාවි. සල්ලි සහ බලය නැති තැනකට කවදාද පොලීසියෙන් පරීක්ෂණයක් කරලා සාධාරණය ඉටු උනේ.,negative
12507,178,හොදට දැක්ක දෙයක් මේ ආණ්ඩුව පත් උනාට පස්සේ ගොඩක් බාගෙට ගොඩ කරලා නවත්වල තිබ්බ කුඹුරු ඕවිටි පහත් බිම් කට්ටි ගොඩකරනවා කීපයක් විකුනන්නත් දල තියනවා දැක්ක පිළියන්දල. පන්නිපිටියේ. හෝමාගම,neutral
12509,70,තාප්පෙ හදන්ඩ සිමෙන්ති අනපු එකාව ආයුධ පෙන්නන්න එක්කන් ගියා නම් වැඩේ හරි,negative
12512,148,ලෑන්ඩ් සේල් කාරයො ඔහොමමයි. බාලම විදියට තාප්ප ගහනව පාරවල් වලට තාර දානව කානු හදනව. බැලු බැල්මට ලස්සනට තියනව ඉඩම් විකිනිල අවුරුද්දෙන් දෙකෙන් කැඩිල යනව.,negative
12516,145,තාප්පෙ නෙමෙයි වරද මේ කෙල්ලගේ මාමයි බාප්පයි එකතුවෙලා මුන්ගේ ඉඩමේ මායිමට වෙනකල්ම පස් කපලා විකුණලා තාප්පෙ මායිමේ පස් කැපුවම තාප්පෙ අත්තිවාරම මතුවෙලා,negative
12518,20,සිහිනි වාගෙ කනගාටුයි,negative
12524,74,අයියෝ තුර්කිය. අපි චන්ද්රිකා යැව්වෙ ලොවෙත් නැති වෙන්න. කෝටි 5000යි ගියෙත්.,negative
12525,119,කෝ බන් ඕක ඇත්ත නං උබලගෙ මහා ලොකු හඳුන්නෙත්ති ඕක කෝප් එකේ ටැකල් කලාද අර උඩ ගිහිං කඩන් වැටුන ඩිජිටල් බැලුන් වල වියදම කීයද,negative
12526,37,උන්ටවත් පුලුවන් වෙයිද අපේ එක හොයාගන්න,neutral
12528,130,අනික් කරුන තමයි රත්රං බොට්ටුවලින් හොරෙන් ඉන්දියාවට යැවිම. මෙක කරන්නෙ රවුම් සුදු තොප්පි දාන් ඉන්න රැවුල් කාරයෝ. මෙක නවත්විය යුතුයි.,negative
12529,319,ජනාධිපතිට සහ රජයටත් හැම තිස්සෙම බැනලා වැඩක් නෑ. රට දුවන්නේ කොට උඩ. රට දුවා ගන්න සල්ලි නෑ. පෞද්ගලික අංශයේ උනත් ගොඩාක් සමාගම් දුවන්නේ හොම්බෙන්. පඩිවත් ගෙවා ගන්න බැරි තත්වෙ සමහර ඒවා තියෙන්නේ. මාධ්යවලින් කතා නොකලට ඇත්ත කතාව තමා අපේ රට ඇතුලෙත් දස දහස් ගණනකට රස්සා නැතිවෙලා තියෙන්නේ. මේ තත්වෙන් ගොඩ එන්නේ සෑහෙන්න කාලයක් යාවි.,negative
12530,72,මැණික් කැණීම් බලපත්ර නිකුත් කිරීමේ දී සිදුවන ප්රමාදයන් වළක්වාගැනීම සඳහා.,neutral
12531,309,ජනාධිපති මැදිහත් වෙලා මෙහෙම හැම දෙයකම බදු ඉවත් කරන්න වෙලා තියෙන්නේ එතකොට විෂය භාර ඇමතිවරු අලුත් නිසා වැඩ බැරිද අර දොස්තර නෝනා වගේ උදවිය පත් නොකර විජේදාස වගේ උගත් කෙනෙකුට අධ්යාපන ඇමතිකම හරි අධ්යාපන ඇමතිකම හරි දෙන්න තිබ්බා බොරු කයිය ගහන අලි සබ්රි වගේ මුසල්මානුවෙක් පත් නොකර.ගෝඨා හොදයි ඒත් මේ වගේ අඩුපාඩු නැත්තම්,negative
12532,127,අපෝ විජේදාස නම් එපාම තමයි. මිනිහගේ ලේකම් සිරිල් ග ගේ නුවර පැත්තේ ශ්යාමා කියලා ගණිකාවක් එක්ක සම්බන්ද වෙලා ඔන්න දැන් කහ කහ ඉන්නවා,negative
12535,158,වංගු වල ඉස්සර කරන පදික වේදිකා මතින් දාවනය කරන නියමිත මං තීරුවේ ගමන් නොකරන මේ හු පුතාලා ඉක්ක්මනින් නියාමනය කලයුතුය. ස මේ ඔබේ අවදානය පිණිසයි. අනේ සාසසා. දු ඕකාට,negative
12536,421,ඇයි දන්නෑ අපේ රටේ මිනිස්සු මෙච්චර ඇක්සිඩන්ට් වෙනවා රෙකෝඩ් වෙච්ච ක්ලිප්ස් දැකලත් හැදෙන්න උත්සහ කරන්නේ නැත්තේ කියලා. විශේෂයෙන් බයිසිකල් ත්රීවීල් සහ ප්රයිවට් බස් රියදුරන්. හැමදාම මහ මග අනතුරු ප්රමාණය එන්න එන්න වැඩි වෙනවා. ඒත් කිසිම එකෙකුට ගාණක් නෑ. හරියට ගිලිල මැරෙන ප්රමාණෙ වගේ තමා. නොදන්න වතුරෙ නාන්න පීනන්න යන්න එපා කියලා හැමතැනම බෝඩ් ගහලා තියෙනවා. නිවුස්වල හැම තිස්සෙම කියනවා. ඒත් හැම සතියකම එකෙක් දෙන්නේ ගිලිලා මැරෙනවා.,negative
12538,92,බයික් පුතේ දාපන්කෝ කොච්ච්යටත් මේවගේ වෙටුට්වක්. තොපි මහා මාර්ග වලින් තුරන් වෙන්නේ ඔන්න ඔහොමයි,negative
12539,92,ඕක ඔතන මළා නං අර අහිංසක වාහන රියදුරෝ දෙන්න කූඩුවෙ. මේ වගේ මූසලයිංගෙ ලයිසන් කැන්සල් කරන්න ඕන.,negative
1254,46,සරලව කිව්වොත් ඡන්දෙ ඉවරයි උඹලට පන්දාහ දෙන්ඩ බෑ,negative
12540,319,අපේ රටේ රථවාහන අනතුරු වැඩි වෙලා තියෙන්නේම මේ අකිධාවනකාරී තදියම් බයික්කාරයොයි ගොං ත්රීවීලර් කාරයොයි නිසයි. මුං පාරවල් බදු අරන් වගේ යන්නේ. අනික් එවුන් තමා ප්රයිවට් බස්කාරයෝ. ඒත් උන්ටත් වඩා නන්ත්තාර විදිහට යන්නේ බයික්කාරයොයි ත්රීවීලර්කාර යොයි තමා. හදිසියකට ඔෆීස් යන්න කාර් එක ඩ්රයිව් කරගෙන යන්න නෑ මට මේ අඩුකුලේ එවුන් නිසා,negative
